"filename"	"text"	"span"	"code"
"caso_clinico_psiquiatria370"	"psicólogo"	"3399 3408"	"2634.2"
"caso_clinico_psiquiatria370"	"psicólogo"	"8261 8270"	"2634.2"
"caso_clinico_psiquiatria145"	"psicólogo"	"1588 1597"	"2634.2"
"caso_clinico_psiquiatria507"	"psicóloga"	"2281 2290"	"2634.2"
"caso_clinico_psiquiatria364"	"psicóloga"	"150 159"	"2634.2"
"caso_clinico_psiquiatria364"	"psicóloga"	"527 536"	"2634.2"
"caso_clinico_psiquiatria364"	"psicóloga"	"7358 7367"	"2634.2"
"caso_clinico_psiquiatria363"	"psicóloga"	"8000 8009"	"2634.2"
"caso_clinico_psiquiatria545"	"psicóloga"	"1898 1907"	"2634.2"
"caso_clinico_psiquiatria545"	"psicólogo"	"2932 2941"	"2634.2"
"caso_clinico_psiquiatria158"	"psicólogo"	"1566 1575"	"2634.2"
"caso_clinico_psiquiatria369"	"psicólogo"	"3440 3449"	"2634.2"
"caso_clinico_psiquiatria369"	"psicólogo"	"7400 7409"	"2634.2"
"caso_clinico_psiquiatria388"	"psicóloga"	"7549 7558"	"2634.2"
"caso_clinico_psiquiatria287"	"Psicóloga Clínica"	"7586 7603"	"2634.2"
"caso_clinico_psiquiatria378"	"psicólogos"	"1133 1143"	"2634.2"
"caso_clinico_psiquiatria296"	"Psicóloga"	"4405 4414"	"2634.2"
"caso_clinico_psiquiatria296"	"Psicólogos"	"698 708"	"2634.2"
"caso_clinico_psiquiatria296"	"Psicólogos"	"3526 3536"	"2634.2"
"caso_clinico_psiquiatria156"	"psicólogo"	"699 708"	"2634.2"
"caso_clinico_psiquiatria153"	"psicólogo clínico"	"2935 2952"	"2634.2"
"caso_clinico_psiquiatria153"	"Psicólogo"	"3079 3088"	"2634.2"
"caso_clinico_psiquiatria429"	"psicólogo"	"2485 2494"	"2634.2"
"caso_clinico_psiquiatria429"	"psicólogo"	"3059 3068"	"2634.2"
"caso_clinico_psiquiatria429"	"psicólogo"	"3150 3159"	"2634.2"
"caso_clinico_psiquiatria429"	"psicólogos"	"1950 1960"	"2634.2"
"caso_clinico_psiquiatria289"	"Psicólogo"	"1120 1129"	"2634.2"
"caso_clinico_psiquiatria289"	"Psicólogo"	"1524 1533"	"2634.2"
"caso_clinico_psiquiatria289"	"psicólogo"	"1587 1596"	"2634.2"
"caso_clinico_psiquiatria385"	"psicóloga forense"	"1908 1925"	"2634.2"
"caso_clinico_psiquiatria385"	"psicólogo de una organización no gubernamental"	"1845 1891"	"2634.2"
"caso_clinico_psiquiatria458"	"psicóloga"	"902 911"	"2634.2"
"caso_clinico_psiquiatria161"	"psicólogas"	"1672 1682"	"2634.2"
"caso_clinico_psiquiatria505"	"psicóloga"	"900 909"	"2634.2"
"caso_clinico_psiquiatria505"	"psicóloga"	"4167 4176"	"2634.2"
"caso_clinico_psiquiatria314"	"psicólogo"	"798 807"	"2634.2"
"caso_clinico_psiquiatria314"	"psicólogo"	"3878 3887"	"2634.2"
"caso_clinico_psiquiatria157"	"psicóloga"	"641 650"	"2634.2"
"caso_clinico_psiquiatria157"	"psicóloga"	"761 770"	"2634.2"
"caso_clinico_psiquiatria157"	"psicóloga"	"1244 1253"	"2634.2"
"caso_clinico_psiquiatria157"	"psicóloga"	"1567 1576"	"2634.2"
"caso_clinico_psiquiatria177"	"psicóloga"	"664 673"	"2634.2"
"casos_clinicos_profesiones87"	"psicólogo"	"1536 1545"	"2634.2"
"caso_clinico_medicina_interna1578"	"psicóloga en un colegio"	"782 805"	"2634.2"
"casos_clinicos_infecciosas18"	"psicóloga"	"45 54"	"2634.2"
"caso_clinico_urologia170"	"psicólogo"	"2931 2940"	"2634.2"
"cc_onco45"	"psicóloga"	"8877 8886"	"2634.2"
"caso_clinico_atencion_primaria79"	"profesional de la psicología"	"4799 4827"	"2634.2"
"caso_clinico_atencion_primaria79"	"psicóloga"	"5636 5645"	"2634.2"
"caso_clinico_atencion_primaria41"	"psicóloga del centro de salud"	"3366 3395"	"2634.2"
"caso_clinico_atencion_primaria164"	"psicólogo"	"232 241"	"2634.2"
"caso_clinico_atencion_primaria164"	"psicólogo"	"2847 2856"	"2634.2"
"caso_clinico_atencion_primaria118"	"psicólogo"	"3529 3538"	"2634.2"
"caso_clinico_atencion_primaria22"	"Psicóloga"	"2343 2352"	"2634.2"
"caso_clinico_atencion_primaria141"	"psicólogo"	"2367 2376"	"2634.2"
"caso_clinico_atencion_primaria141"	"psicólogo"	"2662 2671"	"2634.2"
"caso_clinico_atencion_primaria159"	"psicóloga"	"5400 5409"	"2634.2"
"caso_clinico_psiquiatria378"	"bibliotecaria"	"2198 2211"	"2622.2"
"casos_clinicos_profesiones29"	"bibliotecaria"	"53 66"	"2622.2"
"casos_clinicos_profesiones29"	"consiguió trabajo en una biblioteca"	"2344 2379"	"2622.2"
"casos_clinicos_profesiones6"	"Asesor Jurídico de una gran Editorial"	"513 550"	"2619.5"
"casos_clinicos_profesiones6"	"Asesor Jurídico de una granEditorial"	"3307 3343"	"2619.5"
"caso_clinico_psiquiatria149"	"juez"	"31 35"	"2612.1"
"caso_clinico_psiquiatria149"	"juez"	"1725 1729"	"2612.1"
"caso_clinico_psiquiatria149"	"siguió su carrera en el poder judicial"	"1680 1718"	"2612.1"
"caso_clinico_psiquiatria174"	"Juez"	"100 104"	"2612.1"
"caso_clinico_psiquiatria210"	"juez"	"766 770"	"2612.1"
"caso_clinico_psiquiatria296"	"abogada en un bufete"	"570 590"	"2611.1"
"caso_clinico_psiquiatria294"	"abogado"	"2558 2565"	"2611.1"
"caso_clinico_psiquiatria174"	"abogado"	"6 13"	"2611.1"
"caso_clinico_psiquiatria173"	"abogado"	"4992 4999"	"2611.1"
"caso_clinico_psiquiatria173"	"abogado"	"5219 5226"	"2611.1"
"caso_clinico_psiquiatria203"	"derecho, tras unos años ejerciendo"	"977 1011"	"2611.1"
"caso_clinico_psiquiatria486"	"abogado"	"630 637"	"2611.1"
"casos_clinicos_profesiones33"	"abogado"	"2456 2463"	"2611.1"
"cc_otorrinolaringologia259"	"abogado"	"31 38"	"2611.1"
"cc_onco588"	"abogada"	"115 122"	"2611.1"
"caso_clinico_atencion_primaria122"	"programador informático"	"2597 2620"	"2514"
"32593478_ES"	"desarrollador web"	"4345 4362"	"2513.5"
"casos_clinicos_profesiones39"	"trabajó para la Asociación de Parientes de Discapacitados Mentales"	"2636 2702"	"2432.1"
"caso_clinico_psiquiatria41"	"trabaja en una empresa de publicidad"	"112 148"	"2431.3"
"caso_clinico_psiquiatria312"	"trabaja en una agencia de publicidad"	"1647 1683"	"2431.3"
"caso_clinico_psiquiatria312"	"trabajo remunerado en una agencia de publicidad"	"2527 2574"	"2431.3"
"caso_clinico_psiquiatria312"	"iniciar su vida laboral en la agencia de publicidad"	"3719 3770"	"2431.3"
"caso_clinico_psiquiatria174"	"Preparador"	"4014 4024"	"2424.1"
"caso_clinico_psiquiatria174"	"Preparador"	"4926 4936"	"2424.1"
"caso_clinico_neurologia99"	"trabaja en Centro ocupacional"	"582 611"	"2423.1"
"caso_clinico_psiquiatria455"	"funcionarios"	"622 634"	"2422.1"
"caso_clinico_psiquiatria173"	"trabajó unos años en una delegación de la Hacienda Pública"	"276 334"	"2422.1"
"caso_clinico_psiquiatria297"	"en el Ministerio donde trabajaba"	"446 478"	"2422.1"
"caso_clinico_medicina_interna1347"	"funcionaria pública"	"62 81"	"2422.1"
"32247016_ES"	"responsables de recursos de varios ministerios"	"407 453"	"2422.1"
"caso_clinico_psiquiatria318"	"asesor de grupos de trabajo de grandes empresas"	"765 812"	"2421.2"
"32247016_ES"	"impartió varias conferencias sobre gestión"	"340 382"	"2421.2"
"caso_clinico_psiquiatria124"	"analista de bolsa"	"22 39"	"2413.1"
"caso_clinico_psiquiatria124"	"analista de bolsa para un importante banco de inversiones"	"941 998"	"2413.1"
"casos_clinicos_profesiones101"	"trabaja en el departamento financiero de una empresa"	"1449 1501"	"2412"
"caso_clinico_psiquiatria129"	"orientador"	"2183 2193"	"2359.6"
"caso_clinico_psiquiatria172"	"profesora de baile"	"412 430"	"2355.2"
"caso_clinico_psiquiatria18"	"Profesora de música"	"49 68"	"2354.1"
"casos_clinicos_profesiones85"	"profesor de canto"	"300 317"	"2354"
"cc_onco454"	"Profesor de música"	"152 170"	"2354"
"caso_clinico_psiquiatria147"	"maestro"	"1246 1253"	"2342.1"
"casos_clinicos_profesiones40"	"maestro"	"1560 1567"	"2342.1"
"cc_onco434"	"profesora de educación infantil"	"646 677"	"2342.1"
"caso_clinico_psiquiatria92"	"maestros"	"64 72"	"2341.1"
"caso_clinico_psiquiatria56"	"maestra del cole"	"422 438"	"2341.1"
"caso_clinico_psiquiatria67"	"maestras"	"3475 3483"	"2341.1"
"caso_clinico_psiquiatria67"	"maestros"	"4026 4034"	"2341.1"
"caso_clinico_psiquiatria119"	"maestra"	"1031 1038"	"2341.1"
"caso_clinico_psiquiatria468"	"maestra"	"169 176"	"2341.1"
"caso_clinico_psiquiatria147"	"maestra"	"1299 1306"	"2341.1"
"caso_clinico_psiquiatria157"	"maestro de música"	"14 31"	"2341.1"
"caso_clinico_psiquiatria157"	"colegio donde trabaja"	"2774 2795"	"2341.1"
"casos_clinicos_profesiones33"	"maestra"	"2240 2247"	"2341.1"
"casos_clinicos_profesiones43"	"maestras"	"1297 1305"	"2341.1"
"casos_clinicos_profesiones26"	"maestra en una escuela primaria"	"68 99"	"2341.1"
"casos_clinicos_profesiones26"	"maestras"	"423 431"	"2341.1"
"casos_clinicos_profesiones26"	"maestra"	"561 568"	"2341.1"
"casos_clinicos_profesiones26"	"maestra"	"1925 1932"	"2341.1"
"casos_clinicos_profesiones48"	"maestra"	"18 25"	"2341.1"
"casos_clinicos_profesiones39"	"maestra de escuela primaria"	"2283 2310"	"2341.1"
"caso_clinico_medicina_interna1412"	"Maestra"	"408 415"	"2341.1"
"caso_clinico_medicina_interna5"	"maestra"	"145 152"	"2341.1"
"caso_clinico_medicina_interna7"	"Maestra"	"214 221"	"2341.1"
"casos_clinicos_infecciosas175"	"Maestra"	"281 288"	"2341.1"
"caso_clinico_radiologia884"	"docente en una escuela"	"479 501"	"2341.1"
"32593478_ES"	"maestra de escuela"	"4303 4321"	"2341.1"
"cc_onco1043"	"maestra"	"60 67"	"2341.1"
"cc_onco93"	"maestra"	"170 177"	"2341.1"
"caso_clinico_psiquiatria95"	"profesorado de la escuela"	"104 129"	"2330"
"caso_clinico_psiquiatria67"	"profesoras"	"3750 3760"	"2330"
"caso_clinico_psiquiatria201"	"trabajando a la vez en instituto de enseñanza secundaria"	"1058 1114"	"2330"
"caso_clinico_psiquiatria292"	"ex profesora de instituto"	"54 79"	"2330"
"casos_clinicos_profesiones41"	"profesora en una escuela secundaria"	"52 87"	"2330"
"casos_clinicos_profesiones41"	"profesora de la misma escuela"	"1755 1784"	"2330"
"caso_clinico_neurologia153"	"Profesor de ciencias"	"28 48"	"2330"
"S0211-57352013000300011-1"	"ex profesora de instituto"	"437 462"	"2330"
"cc_onco1494"	"profesor de física en un instituto"	"479 513"	"2330"
"caso_clinico_psiquiatria178"	"Impartía docencia en una Universidad pública"	"213 257"	"2310"
"caso_clinico_neurologia153"	"Continuaba dando clases en la Universidad"	"1740 1781"	"2310"
"caso_clinico_dermatologia471"	"profesores de la Escuela de Ingeniería"	"252 290"	"2310"
"S1135-76062009000300004-1"	"Prof."	"5510 5515"	"2310"
"cc_onco722"	"profesora de universidad"	"381 405"	"2310"
"cc_onco517"	"profesor de universidad"	"257 280"	"2310"
"caso_clinico_psiquiatria287"	"Terapeuta Ocupacional"	"7609 7630"	"2269.5"
"caso_clinico_psiquiatria287"	"Terapeuta Ocupacional"	"8445 8466"	"2269.5"
"caso_clinico_psiquiatria281"	"monitores ocupacionales"	"3947 3970"	"2269.5"
"casos_clinicos_profesiones69"	"terapeuta ocupacional"	"47 68"	"2269.5"
"caso_clinico_psiquiatria105"	"terapeuta del habla"	"7329 7348"	"2266.2"
"caso_clinico_psiquiatria105"	"nutricionista"	"7405 7418"	"2265.1"
"caso_clinico_medicina_interna1466"	"nutricionista"	"908 921"	"2265.1"
"caso_clinico_psiquiatria49"	"fisioterapeuta"	"10300 10314"	"2264.3"
"caso_clinico_psiquiatria545"	"acompañante terapéutico"	"2944 2967"	"2264.3"
"caso_clinico_medicina_interna1706"	"fisioterapeutas hospitalarios"	"8089 8118"	"2264.3"
"caso_clinico_medicina_interna1710"	"fisioterapeuta del hospital"	"6192 6219"	"2264.3"
"caso_clinico_medicina_interna1693"	"fisioterapeuta"	"3133 3147"	"2264.3"
"caso_clinico_medicina_interna633"	"fisioterapeuta"	"396 410"	"2264.3"
"cc_onco1175"	"Fisioterapeuta"	"138 152"	"2264.3"
"caso_clinico_atencion_primaria8"	"fisioterapeuta"	"982 996"	"2264.3"
"caso_clinico_atencion_primaria8"	"fisioterapeuta"	"3754 3768"	"2264.3"
"caso_clinico_psiquiatria53"	"trabajaba de adjunta a una farmacia"	"1191 1226"	"2262.1"
"caso_clinico_psiquiatria555"	"dentista"	"318 326"	"2261.2"
"caso_clinico_psiquiatria437"	"dentista"	"624 632"	"2261.2"
"casos_clinicos_profesiones56"	"Tiene una clínica dental"	"105 129"	"2261.2"
"casos_clinicos_profesiones58"	"dentista"	"40 48"	"2261.2"
"cc_odontologia22"	"dentista"	"96 104"	"2261.2"
"cc_odontologia20"	"dentista general"	"66 82"	"2261.2"
"caso_clinico_medicina_interna1040"	"veterinaria"	"311 322"	"2250.3"
"caso_clinico_psiquiatria111"	"profesionales fuera del ámbito de la medicina"	"2989 3034"	"2230.1"
"caso_clinico_psiquiatria123"	"enfermera"	"2334 2343"	"2221.3"
"caso_clinico_psiquiatria10"	"enfermero"	"3565 3574"	"2221.3"
"caso_clinico_psiquiatria80"	"personal de enfermería"	"2454 2476"	"2221.3"
"caso_clinico_psiquiatria49"	"enfermera"	"506 515"	"2221.3"
"caso_clinico_psiquiatria49"	"personal de Enfermería"	"707 729"	"2221.3"
"caso_clinico_psiquiatria155"	"enfermera"	"2447 2456"	"2221.3"
"caso_clinico_psiquiatria155"	"enfermera en un hospital"	"653 677"	"2221.3"
"caso_clinico_psiquiatria149"	"enfermera"	"1777 1786"	"2221.3"
"caso_clinico_psiquiatria171"	"enfermera"	"92 101"	"2221.3"
"caso_clinico_psiquiatria383"	"personal de enfermería"	"1393 1415"	"2221.3"
"caso_clinico_psiquiatria423"	"enfermera"	"14409 14418"	"2221.3"
"caso_clinico_psiquiatria526"	"enfermeros"	"5690 5700"	"2221.3"
"caso_clinico_psiquiatria464"	"enfermera"	"191 200"	"2221.3"
"caso_clinico_psiquiatria464"	"enfermera"	"7142 7151"	"2221.3"
"caso_clinico_psiquiatria292"	"enfermera"	"2831 2840"	"2221.3"
"casos_clinicos_profesiones64"	"enfermero"	"429 438"	"2221.3"
"casos_clinicos_profesiones19"	"enfermero"	"423 432"	"2221.3"
"casos_clinicos_profesiones89"	"trabaja en el servicio de emergencia de un hospital básico"	"199 257"	"2221.3"
"casos_clinicos_profesiones40"	"enfermera en un hospital"	"47 71"	"2221.3"
"casos_clinicos_profesiones40"	"enfermera"	"1611 1620"	"2221.3"
"casos_clinicos_profesiones40"	"tuvo varios trabajos en salas geriátricas"	"1623 1664"	"2221.3"
"casos_clinicos_profesiones39"	"enfermera"	"2416 2425"	"2221.3"
"caso_clinico_medicina_interna1563"	"personal de enfermería"	"4048 4070"	"2221.3"
"caso_clinico_medicina_interna1706"	"personal de enfermería"	"4197 4219"	"2221.3"
"caso_clinico_neurologia94"	"enfermero"	"28 37"	"2221.3"
"caso_clinico_neurologia94"	"enfermero de una Unidad de Cuidados Intensivos"	"862 908"	"2221.3"
"caso_clinico_neurologia349"	"enfermera"	"690 699"	"2221.3"
"32641443_ES"	"enfermera"	"5 14"	"2221.3"
"cc_covid41"	"enfermera"	"137 146"	"2221.3"
"32593478_ES"	"personal de enfermería"	"1839 1861"	"2221.3"
"caso_clinico_dermatologia486"	"enfermera en el servicio de farmacia del hospital"	"462 511"	"2221.3"
"S0211-57352013000300011-1"	"enfermera"	"3300 3309"	"2221.3"
"S0465-546X2014000300010-1"	"profesional de enfermería en área de hospitalización de Medicina Interna"	"376 448"	"2221.3"
"S0465-546X2010000400007-1"	"enfermera"	"393 402"	"2221.3"
"cc_onco1176"	"enfermero"	"31 40"	"2221.3"
"cc_onco744"	"enfermero"	"54 63"	"2221.3"
"cc_onco440"	"enfermera"	"155 164"	"2221.3"
"caso_clinico_atencion_primaria174"	"enfermera de familia"	"4016 4036"	"2221.3"
"caso_clinico_atencion_primaria186"	"enfermero"	"1938 1947"	"2221.3"
"caso_clinico_atencion_primaria27"	"enfermera"	"1661 1670"	"2221.3"
"caso_clinico_atencion_primaria27"	"enfermera"	"2109 2118"	"2221.3"
"caso_clinico_atencion_primaria153"	"profesional de enfermería"	"2803 2828"	"2221.3"
"caso_clinico_atencion_primaria149"	"enfermera de atención primaria"	"2957 2987"	"2221.3"
"caso_clinico_endocrinologia57"	"equipo de otorrinolaringología"	"1484 1514"	"2212"
"caso_clinico_endocrinologia134"	"Oftalmólogo"	"778 789"	"2212"
"caso_clinico_alergologia1"	"dermatólogo"	"1497 1508"	"2212"
"caso_clinico_psiquiatria126"	"psiquiatra"	"75 85"	"2212"
"caso_clinico_psiquiatria126"	"psiquiatra"	"1011 1021"	"2212"
"caso_clinico_psiquiatria126"	"psiquiatra"	"1200 1210"	"2212"
"caso_clinico_psiquiatria126"	"psiquiatra"	"1830 1840"	"2212"
"caso_clinico_psiquiatria127"	"psiquiatra"	"1065 1075"	"2212"
"caso_clinico_psiquiatria122"	"psiquiatra"	"505 515"	"2212"
"caso_clinico_psiquiatria125"	"pediatra"	"1759 1767"	"2212"
"caso_clinico_psiquiatria125"	"psiquiatra"	"693 703"	"2212"
"caso_clinico_psiquiatria128"	"psiquiatra"	"76 86"	"2212"
"caso_clinico_psiquiatria128"	"psiquiatra"	"789 799"	"2212"
"caso_clinico_psiquiatria123"	"equipo encargado del ingreso"	"728 756"	"2212"
"caso_clinico_psiquiatria123"	"equipo de psiquiatría"	"882 903"	"2212"
"caso_clinico_psiquiatria120"	"psiquiatra"	"1406 1416"	"2212"
"caso_clinico_psiquiatria120"	"psiquiatra"	"1816 1826"	"2212"
"caso_clinico_psiquiatria120"	"psiquiatra"	"2445 2455"	"2212"
"caso_clinico_psiquiatria120"	"psiquiatra"	"2760 2770"	"2212"
"caso_clinico_psiquiatria120"	"hospital psiquiátrico estatal donde trabajaba"	"1548 1593"	"2212"
"caso_clinico_psiquiatria124"	"psiquiatra del ambulatorio"	"1975 2001"	"2212"
"caso_clinico_psiquiatria99"	"psiquiatra"	"374 384"	"2212"
"caso_clinico_psiquiatria98"	"psiquiatra"	"3082 3092"	"2212"
"caso_clinico_psiquiatria9"	"pediatra"	"9 17"	"2212"
"caso_clinico_psiquiatria9"	"pediatra"	"149 157"	"2212"
"caso_clinico_psiquiatria9"	"pediatra"	"591 599"	"2212"
"caso_clinico_psiquiatria9"	"pediatra"	"1052 1060"	"2212"
"caso_clinico_psiquiatria9"	"pediatra"	"1770 1778"	"2212"
"caso_clinico_psiquiatria9"	"pediatra"	"2116 2124"	"2212"
"caso_clinico_psiquiatria9"	"pediatra"	"2740 2748"	"2212"
"caso_clinico_psiquiatria9"	"pediatra"	"3294 3302"	"2212"
"caso_clinico_psiquiatria95"	"especialista"	"76 88"	"2212"
"caso_clinico_psiquiatria95"	"psiquiatra"	"7371 7381"	"2212"
"caso_clinico_psiquiatria92"	"psiquiatra"	"6283 6293"	"2212"
"caso_clinico_psiquiatria93"	"especialista"	"72 84"	"2212"
"caso_clinico_psiquiatria28"	"psiquiatra"	"1315 1325"	"2212"
"caso_clinico_psiquiatria28"	"psiquiatra"	"1370 1380"	"2212"
"caso_clinico_psiquiatria28"	"psiquiatra"	"1799 1809"	"2212"
"caso_clinico_psiquiatria10"	"psiquiatra"	"922 932"	"2212"
"caso_clinico_psiquiatria10"	"psiquiatra"	"3523 3533"	"2212"
"caso_clinico_psiquiatria101"	"psiquiatra"	"1898 1908"	"2212"
"caso_clinico_psiquiatria16"	"psiquiatra"	"596 606"	"2212"
"caso_clinico_psiquiatria103"	"Psiquiatra"	"458 468"	"2212"
"caso_clinico_psiquiatria103"	"ginecólogo"	"1370 1380"	"2212"
"caso_clinico_psiquiatria104"	"profesionales de ORL"	"12089 12109"	"2212"
"caso_clinico_psiquiatria104"	"especialistas"	"3887 3900"	"2212"
"caso_clinico_psiquiatria104"	"especialistas de ORL"	"10200 10220"	"2212"
"caso_clinico_psiquiatria105"	"médico de la especialidad"	"279 304"	"2212"
"caso_clinico_psiquiatria106"	"psiquiatra"	"483 493"	"2212"
"caso_clinico_psiquiatria106"	"psiquiatra"	"5041 5051"	"2212"
"caso_clinico_psiquiatria106"	"equipo de psiquiatría"	"2719 2740"	"2212"
"caso_clinico_psiquiatria44"	"Otorrinolaringólogo"	"1337 1356"	"2212"
"caso_clinico_psiquiatria65"	"psiquiatra"	"1538 1548"	"2212"
"caso_clinico_psiquiatria113"	"psiquiatra"	"136 146"	"2212"
"caso_clinico_psiquiatria113"	"psiquiatra"	"2590 2600"	"2212"
"caso_clinico_psiquiatria77"	"especialista"	"2744 2756"	"2212"
"caso_clinico_psiquiatria131"	"psiquiatra"	"724 734"	"2212"
"caso_clinico_psiquiatria131"	"psiquiatra"	"909 919"	"2212"
"caso_clinico_psiquiatria135"	"dermatólogo"	"1830 1841"	"2212"
"caso_clinico_psiquiatria110"	"psiquiatra"	"2369 2379"	"2212"
"caso_clinico_psiquiatria110"	"psiquiatra"	"3866 3876"	"2212"
"caso_clinico_psiquiatria4"	"psiquiatra"	"1315 1325"	"2212"
"caso_clinico_psiquiatria4"	"psiquiatra"	"1370 1380"	"2212"
"caso_clinico_psiquiatria4"	"psiquiatra"	"1799 1809"	"2212"
"caso_clinico_psiquiatria67"	"especialistas en el Síndrome de Tourette"	"5118 5158"	"2212"
"caso_clinico_psiquiatria74"	"neurólogo"	"1767 1776"	"2212"
"caso_clinico_psiquiatria74"	"endocrino"	"2246 2255"	"2212"
"caso_clinico_psiquiatria43"	"pediatra"	"325 333"	"2212"
"caso_clinico_psiquiatria88"	"especialista"	"840 852"	"2212"
"caso_clinico_psiquiatria40"	"especialista"	"750 762"	"2212"
"caso_clinico_psiquiatria40"	"neurólogo"	"81 90"	"2212"
"caso_clinico_psiquiatria61"	"psiquiatra"	"4683 4693"	"2212"
"caso_clinico_psiquiatria61"	"equipo terapéutico"	"4696 4714"	"2212"
"caso_clinico_psiquiatria55"	"psiquiatra"	"5270 5280"	"2212"
"caso_clinico_psiquiatria111"	"psiquiatra"	"11302 11312"	"2212"
"caso_clinico_psiquiatria47"	"psiquiatra"	"664 674"	"2212"
"caso_clinico_psiquiatria47"	"psiquiatra"	"1638 1648"	"2212"
"caso_clinico_psiquiatria47"	"psiquiatra"	"2855 2865"	"2212"
"caso_clinico_psiquiatria31"	"Equipo de Salud Mental Infantil"	"576 607"	"2212"
"caso_clinico_psiquiatria31"	"escayolista"	"1384 1395"	"2212"
"caso_clinico_psiquiatria373"	"logopeda"	"2521 2529"	"2212"
"caso_clinico_psiquiatria190"	"pediatra"	"118 126"	"2212"
"caso_clinico_psiquiatria441"	"psiquiatra en CSM"	"377 394"	"2212"
"caso_clinico_psiquiatria151"	"médico homeópata"	"5597 5613"	"2212"
"caso_clinico_psiquiatria151"	"osteópata"	"4164 4173"	"2212"
"caso_clinico_psiquiatria151"	"psicopedagoga del centro"	"7137 7161"	"2212"
"caso_clinico_psiquiatria151"	"psicopedagoga"	"8635 8648"	"2212"
"caso_clinico_psiquiatria151"	"psicopedagoga"	"8834 8847"	"2212"
